Size, Blocks, Threads, Time
524288, 16384, 64, 0.543405
524288, 16384, 128, 0.555994
524288, 16384, 256, 0.669094
524288, 16384, 512, 0.880875
524288, 16384, 1024, 1.361
524288, 32768, 8, 0.623965
524288, 32768, 16, 0.618013
524288, 32768, 32, 0.61323
524288, 32768, 64, 0.655966
524288, 32768, 128, 0.714674
524288, 32768, 256, 0.942685
524288, 32768, 512, 1.33823
524288, 32768, 1024, 2.27752
524288, 65535, 8, 0.773853
524288, 65535, 16, 0.80637
524288, 65535, 32, 0.765322
524288, 65535, 64, 0.890702
524288, 65535, 128, 1.05357
524288, 65535, 256, 1.42098
524288, 65535, 512, 2.25666
524288, 65535, 1024, 4.08871
1048576, 8, 8, 3.38346
1048576, 8, 16, 2.08673
1048576, 8, 32, 1.47455
1048576, 8, 64, 1.12887
1048576, 8, 128, 0.965165
1048576, 8, 256, 0.879526
1048576, 8, 512, 0.830478
1048576, 8, 1024, 0.809397
1048576, 16, 8, 2.0807
1048576, 16, 16, 1.43519
1048576, 16, 32, 1.13546
1048576, 16, 64, 0.968872
1048576, 16, 128, 0.884352
1048576, 16, 256, 0.843501
1048576, 16, 512, 0.813274
1048576, 16, 1024, 0.806336
1048576, 32, 8, 1.44265
1048576, 32, 16, 1.12676
1048576, 32, 32, 0.955226
1048576, 32, 64, 0.870145
1048576, 32, 128, 0.824307
1048576, 32, 256, 0.80839
1048576, 32, 512, 0.806464
1048576, 32, 1024, 0.798419
1048576, 64, 8, 1.12055
1048576, 64, 16, 0.959968
1048576, 64, 32, 0.874701
1048576, 64, 64, 0.82192
1048576, 64, 128, 0.812902
1048576, 64, 256, 0.813139
1048576, 64, 512, 0.804506
1048576, 64, 1024, 0.810579
1048576, 128, 8, 0.964027
1048576, 128, 16, 0.880853
1048576, 128, 32, 0.825734
1048576, 128, 64, 0.819112
1048576, 128, 128, 0.805453
1048576, 128, 256, 0.81124
1048576, 128, 512, 0.815258
1048576, 128, 1024, 0.817178
1048576, 256, 8, 0.879765
1048576, 256, 16, 0.835149
1048576, 256, 32, 0.799744
1048576, 256, 64, 0.79837
1048576, 256, 128, 0.80669
1048576, 256, 256, 0.802274
1048576, 256, 512, 0.809666
1048576, 256, 1024, 0.811918
1048576, 512, 8, 0.868955
1048576, 512, 16, 0.829422
1048576, 512, 32, 0.823554
1048576, 512, 64, 0.805595
1048576, 512, 128, 0.812142
1048576, 512, 256, 0.815317
1048576, 512, 512, 0.821768
1048576, 512, 1024, 0.835323
1048576, 1024, 8, 0.852555
1048576, 1024, 16, 0.823984
1048576, 1024, 32, 0.817048
1048576, 1024, 64, 0.815312
1048576, 1024, 128, 0.813744
1048576, 1024, 256, 0.817514
1048576, 1024, 512, 0.829386
1048576, 1024, 1024, 0.850454
1048576, 2048, 8, 0.844602
1048576, 2048, 16, 0.828883
1048576, 2048, 32, 0.818157
1048576, 2048, 64, 0.810765
1048576, 2048, 128, 0.806029
1048576, 2048, 256, 0.81696
1048576, 2048, 512, 0.846848
1048576, 2048, 1024, 0.899328
1048576, 4096, 8, 0.850637
1048576, 4096, 16, 0.84009
1048576, 4096, 32, 0.834733
1048576, 4096, 64, 0.83264
1048576, 4096, 128, 0.834106
1048576, 4096, 256, 0.856531
1048576, 4096, 512, 0.899002
1048576, 4096, 1024, 1.02488
1048576, 8192, 8, 0.886848
1048576, 8192, 16, 0.859891
1048576, 8192, 32, 0.854976
1048576, 8192, 64, 0.852787
1048576, 8192, 128, 0.869925
1048576, 8192, 256, 0.925694
1048576, 8192, 512, 1.02307
1048576, 8192, 1024, 1.26004
1048576, 16384, 8, 0.934142
1048576, 16384, 16, 0.912056
1048576, 16384, 32, 0.89568
1048576, 16384, 64, 0.890259
1048576, 16384, 128, 0.927814
1048576, 16384, 256, 1.04677
1048576, 16384, 512, 1.22174
1048576, 16384, 1024, 1.72698
1048576, 32768, 8, 1.00617
1048576, 32768, 16, 0.97813
1048576, 32768, 32, 0.963384
1048576, 32768, 64, 1.02342
1048576, 32768, 128, 1.0899
1048576, 32768, 256, 1.31254
1048576, 32768, 512, 1.6961
1048576, 32768, 1024, 2.66008
1048576, 65535, 8, 1.19324
1048576, 65535, 16, 1.1713
1048576, 65535, 32, 1.11891
1048576, 65535, 64, 1.24202
1048576, 65535, 128, 1.40808
1048576, 65535, 256, 1.82049
1048576, 65535, 512, 2.56748
1048576, 65535, 1024, 4.47747
2097152, 8, 8, 6.71012
2097152, 8, 16, 4.10584
2097152, 8, 32, 2.88614
2097152, 8, 64, 2.14975
2097152, 8, 128, 1.80482
2097152, 8, 256, 1.6394
2097152, 8, 512, 1.5462
2097152, 8, 1024, 1.51043
2097152, 16, 8, 4.05632
2097152, 16, 16, 2.77484
2097152, 16, 32, 2.15914
2097152, 16, 64, 1.80378
2097152, 16, 128, 1.62686
2097152, 16, 256, 1.55169
2097152, 16, 512, 1.52207
2097152, 16, 1024, 1.50104
2097152, 32, 8, 2.76296
2097152, 32, 16, 2.12047
2097152, 32, 32, 1.79723
2097152, 32, 64, 1.62662
2097152, 32, 128, 1.54787
2097152, 32, 256, 1.51521
2097152, 32, 512, 1.50123
2097152, 32, 1024, 1.50962
2097152, 64, 8, 2.1409
2097152, 64, 16, 1.78962
2097152, 64, 32, 1.63205
2097152, 64, 64, 1.54564
2097152, 64, 128, 1.52321
2097152, 64, 256, 1.49464
2097152, 64, 512, 1.5049
2097152, 64, 1024, 1.50129
2097152, 128, 8, 1.81656
2097152, 128, 16, 1.63418
2097152, 128, 32, 1.54909
2097152, 128, 64, 1.53198
2097152, 128, 128, 1.50928
2097152, 128, 256, 1.49383
2097152, 128, 512, 1.505
2097152, 128, 1024, 1.50738
2097152, 256, 8, 1.62989
2097152, 256, 16, 1.54624
2097152, 256, 32, 1.51633
2097152, 256, 64, 1.50681
2097152, 256, 128, 1.51599
2097152, 256, 256, 1.50971
2097152, 256, 512, 1.49646
2097152, 256, 1024, 1.51596
2097152, 512, 8, 1.63692
2097152, 512, 16, 1.55806
2097152, 512, 32, 1.51507
2097152, 512, 64, 1.5204
2097152, 512, 128, 1.49895
2097152, 512, 256, 1.49774
2097152, 512, 512, 1.50219
2097152, 512, 1024, 1.52696
2097152, 1024, 8, 1.59264
2097152, 1024, 16, 1.53413
2097152, 1024, 32, 1.50801
2097152, 1024, 64, 1.50303
2097152, 1024, 128, 1.49564
2097152, 1024, 256, 1.5015
2097152, 1024, 512, 1.51012
2097152, 1024, 1024, 1.53216
2097152, 2048, 8, 1.5804
2097152, 2048, 16, 1.53075
2097152, 2048, 32, 1.51461
2097152, 2048, 64, 1.53647
2097152, 2048, 128, 1.50398
2097152, 2048, 256, 1.50495
2097152, 2048, 512, 1.52734
2097152, 2048, 1024, 1.58214
2097152, 4096, 8, 1.58842
2097152, 4096, 16, 1.53171
2097152, 4096, 32, 1.52935
2097152, 4096, 64, 1.50902
2097152, 4096, 128, 1.5209
2097152, 4096, 256, 1.52071
2097152, 4096, 512, 1.57673
2097152, 4096, 1024, 1.69465
2097152, 8192, 8, 1.60796
2097152, 8192, 16, 1.56008
2097152, 8192, 32, 1.5336
2097152, 8192, 64, 1.52379
2097152, 8192, 128, 1.52915
2097152, 8192, 256, 1.59579
2097152, 8192, 512, 1.71385
2097152, 8192, 1024, 1.93094
2097152, 16384, 8, 1.6474
2097152, 16384, 16, 1.5837
2097152, 16384, 32, 1.57314
2097152, 16384, 64, 1.57064
2097152, 16384, 128, 1.60374
2097152, 16384, 256, 1.71858
2097152, 16384, 512, 1.91158
2097152, 16384, 1024, 2.39874
2097152, 32768, 8, 1.7025
2097152, 32768, 16, 1.67303
2097152, 32768, 32, 1.6464
2097152, 32768, 64, 1.64532
2097152, 32768, 128, 1.77687
2097152, 32768, 256, 1.97475
2097152, 32768, 512, 2.35693
2097152, 32768, 1024, 3.34359
2097152, 65535, 8, 1.89673
2097152, 65535, 16, 1.88457
2097152, 65535, 32, 1.85106
2097152, 65535, 64, 1.92014
2097152, 65535, 128, 2.11371
2097152, 65535, 256, 2.50032
2097152, 65535, 512, 3.33232
2097152, 65535, 1024, 5.22621
4194304, 8, 8, 13.3088
4194304, 8, 16, 8.1601
4194304, 8, 32, 5.66189
4194304, 8, 64, 4.27478
4194304, 8, 128, 3.60527
4194304, 8, 256, 3.25768
4194304, 8, 512, 3.07533
4194304, 8, 1024, 3.00352
4194304, 16, 8, 8.10104
4194304, 16, 16, 5.52764
4194304, 16, 32, 4.26907
4194304, 16, 64, 3.58468
4194304, 16, 128, 3.25279
4194304, 16, 256, 3.08373
4194304, 16, 512, 3.00673
4194304, 16, 1024, 2.98579
4194304, 32, 8, 5.53286
4194304, 32, 16, 4.23999
4194304, 32, 32, 3.58006
4194304, 32, 64, 3.26114
4194304, 32, 128, 3.06343
4194304, 32, 256, 3.02642
4194304, 32, 512, 2.98344
4194304, 32, 1024, 3.01976
4194304, 64, 8, 4.25334
4194304, 64, 16, 3.56935
4194304, 64, 32, 3.24894
4194304, 64, 64, 3.06648
4194304, 64, 128, 3.00408
4194304, 64, 256, 2.98805
4194304, 64, 512, 2.99996
4194304, 64, 1024, 2.98175
4194304, 128, 8, 3.61659
4194304, 128, 16, 3.24112
4194304, 128, 32, 3.0897
4194304, 128, 64, 2.99878
4194304, 128, 128, 3.00348
4194304, 128, 256, 2.9929
4194304, 128, 512, 2.98026
4194304, 128, 1024, 2.97818
4194304, 256, 8, 3.25618
4194304, 256, 16, 3.07629
4194304, 256, 32, 3.00467
4194304, 256, 64, 2.99002
4194304, 256, 128, 3.01942
4194304, 256, 256, 2.98052
4194304, 256, 512, 2.98486
4194304, 256, 1024, 2.98725
4194304, 512, 8, 3.26578
4194304, 512, 16, 3.07916
4194304, 512, 32, 3.02878
4194304, 512, 64, 2.98995
4194304, 512, 128, 2.99167
4194304, 512, 256, 2.98609
4194304, 512, 512, 2.99024
4194304, 512, 1024, 2.98683
4194304, 1024, 8, 3.18222
4194304, 1024, 16, 3.05729
4194304, 1024, 32, 3.00832
4194304, 1024, 64, 2.9882
4194304, 1024, 128, 2.9826
4194304, 1024, 256, 2.99092
4194304, 1024, 512, 2.98556
4194304, 1024, 1024, 2.99547
4194304, 2048, 8, 3.15624
4194304, 2048, 16, 3.03892
4194304, 2048, 32, 3.00319
4194304, 2048, 64, 2.99041
4194304, 2048, 128, 2.98337
4194304, 2048, 256, 2.99526
4194304, 2048, 512, 2.99325
4194304, 2048, 1024, 3.04205
4194304, 4096, 8, 3.16024
4194304, 4096, 16, 3.04287
4194304, 4096, 32, 2.99783
4194304, 4096, 64, 2.99884
4194304, 4096, 128, 2.99301
4194304, 4096, 256, 3.01672
4194304, 4096, 512, 3.04883
4194304, 4096, 1024, 3.14653
4194304, 8192, 8, 3.16473
4194304, 8192, 16, 3.0484
4194304, 8192, 32, 3.03672
4194304, 8192, 64, 2.99174
4194304, 8192, 128, 3.0062
4194304, 8192, 256, 3.0386
4194304, 8192, 512, 3.1429
4194304, 8192, 1024, 3.35871
4194304, 16384, 8, 3.2122
4194304, 16384, 16, 3.07432
4194304, 16384, 32, 3.02762
4194304, 16384, 64, 3.02882
4194304, 16384, 128, 3.06429
4194304, 16384, 256, 3.15979
4194304, 16384, 512, 3.36083
4194304, 16384, 1024, 3.84298
4194304, 32768, 8, 3.29411
4194304, 32768, 16, 3.1616
4194304, 32768, 32, 3.08009
4194304, 32768, 64, 3.14903
4194304, 32768, 128, 3.20797
4194304, 32768, 256, 3.42104
4194304, 32768, 512, 3.83027
4194304, 32768, 1024, 4.7775
4194304, 65535, 8, 3.40082
4194304, 65535, 16, 3.32199
4194304, 65535, 32, 3.29081
4194304, 65535, 64, 3.36825
4194304, 65535, 128, 3.48265
4194304, 65535, 256, 3.92395
4194304, 65535, 512, 4.70322
4194304, 65535, 1024, 6.66307
8388608, 8, 8, 26.5097
8388608, 8, 16, 16.2707
8388608, 8, 32, 11.1772
8388608, 8, 64, 8.46548
8388608, 8, 128, 7.04928
8388608, 8, 256, 6.38849
8388608, 8, 512, 6.04008
8388608, 8, 1024, 5.89533
8388608, 16, 8, 16.1742
8388608, 16, 16, 10.9819
8388608, 16, 32, 8.67105
8388608, 16, 64, 7.11547
8388608, 16, 128, 6.51712
8388608, 16, 256, 6.1451
8388608, 16, 512, 5.90876
8388608, 16, 1024, 5.86225
8388608, 32, 8, 10.9462
8388608, 32, 16, 8.33371
8388608, 32, 32, 7.06593
8388608, 32, 64, 6.38524
8388608, 32, 128, 7.0777
8388608, 32, 256, 8.23226
8388608, 32, 512, 7.64359
8388608, 32, 1024, 7.78006
8388608, 64, 8, 10.6063
8388608, 64, 16, 9.0814
8388608, 64, 32, 8.38387
8388608, 64, 64, 7.99737
8388608, 64, 128, 7.87432
8388608, 64, 256, 7.75626
8388608, 64, 512, 5.88814
8388608, 64, 1024, 5.84979
8388608, 128, 8, 7.11453
8388608, 128, 16, 6.37454
8388608, 128, 32, 6.03117
8388608, 128, 64, 5.89231
8388608, 128, 128, 5.85777
8388608, 128, 256, 5.87052
8388608, 128, 512, 5.85825
8388608, 128, 1024, 5.85617
8388608, 256, 8, 6.4154
8388608, 256, 16, 6.047
8388608, 256, 32, 5.88698
8388608, 256, 64, 5.86112
8388608, 256, 128, 5.87061
8388608, 256, 256, 5.8472
8388608, 256, 512, 5.85457
8388608, 256, 1024, 5.86598
8388608, 512, 8, 6.4225
8388608, 512, 16, 6.05161
8388608, 512, 32, 5.92789
8388608, 512, 64, 5.87025
8388608, 512, 128, 5.85145
8388608, 512, 256, 5.86343
8388608, 512, 512, 5.87335
8388608, 512, 1024, 5.84824
8388608, 1024, 8, 6.25198
8388608, 1024, 16, 5.97447
8388608, 1024, 32, 5.87648
8388608, 1024, 64, 5.85556
8388608, 1024, 128, 5.8517
8388608, 1024, 256, 5.85896
8388608, 1024, 512, 7.32538
8388608, 1024, 1024, 7.80666
8388608, 2048, 8, 8.17369
8388608, 2048, 16, 7.85723
8388608, 2048, 32, 7.87935
8388608, 2048, 64, 7.87121
8388608, 2048, 128, 7.86573
8388608, 2048, 256, 7.81841
8388608, 2048, 512, 7.88577
8388608, 2048, 1024, 7.86824
8388608, 4096, 8, 7.90019
8388608, 4096, 16, 7.94983
8388608, 4096, 32, 7.94178
8388608, 4096, 64, 7.93328
8388608, 4096, 128, 7.97307
8388608, 4096, 256, 7.9744
8388608, 4096, 512, 8.29162
8388608, 4096, 1024, 8.33204
8388608, 8192, 8, 8.1426
8388608, 8192, 16, 7.99549
8388608, 8192, 32, 7.92985
8388608, 8192, 64, 7.92554
8388608, 8192, 128, 8.18107
8388608, 8192, 256, 7.89277
8388608, 8192, 512, 8.0985
8388608, 8192, 1024, 8.19579
8388608, 16384, 8, 8.31777
8388608, 16384, 16, 7.95636
8388608, 16384, 32, 8.16522
8388608, 16384, 64, 7.86964
8388608, 16384, 128, 7.77204
8388608, 16384, 256, 7.91109
8388608, 16384, 512, 8.03286
8388608, 16384, 1024, 7.81621
8388608, 32768, 8, 6.28426
8388608, 32768, 16, 6.06006
8388608, 32768, 32, 5.99209
8388608, 32768, 64, 5.97259
8388608, 32768, 128, 6.00809
8388608, 32768, 256, 6.16713
8388608, 32768, 512, 6.63329
8388608, 32768, 1024, 7.548
8388608, 65535, 8, 6.33391
8388608, 65535, 16, 6.19928
8388608, 65535, 32, 6.05739
8388608, 65535, 64, 6.12235
8388608, 65535, 128, 6.31309
8388608, 65535, 256, 6.72958
8388608, 65535, 512, 7.54003
8388608, 65535, 1024, 9.41438
16777216, 8, 8, 52.8523
16777216, 8, 16, 36.2619
16777216, 8, 32, 22.2151
16777216, 8, 64, 16.7457
16777216, 8, 128, 13.9669
16777216, 8, 256, 12.6335
16777216, 8, 512, 11.9543
16777216, 8, 1024, 11.6643
16777216, 16, 8, 32.022
16777216, 16, 16, 21.741
16777216, 16, 32, 16.6939
16777216, 16, 64, 13.9696
16777216, 16, 128, 12.6228
16777216, 16, 256, 15.0921
16777216, 16, 512, 15.5064
16777216, 16, 1024, 14.5763
16777216, 32, 8, 21.7745
16777216, 32, 16, 16.5284
16777216, 32, 32, 13.9717
16777216, 32, 64, 12.635
16777216, 32, 128, 11.9349
16777216, 32, 256, 11.6728
16777216, 32, 512, 11.594
16777216, 32, 1024, 11.6057
16777216, 64, 8, 16.667
16777216, 64, 16, 13.9098
16777216, 64, 32, 12.624
16777216, 64, 64, 11.9188
16777216, 64, 128, 11.6534
16777216, 64, 256, 11.5823
16777216, 64, 512, 11.6084
16777216, 64, 1024, 11.5681
16777216, 128, 8, 14.0891
16777216, 128, 16, 12.6181
16777216, 128, 32, 11.9295
16777216, 128, 64, 11.6482
16777216, 128, 128, 11.5922
16777216, 128, 256, 11.6228
16777216, 128, 512, 11.58
16777216, 128, 1024, 11.5737
16777216, 256, 8, 12.7452
16777216, 256, 16, 11.9424
16777216, 256, 32, 11.6379
16777216, 256, 64, 11.5764
16777216, 256, 128, 11.6094
16777216, 256, 256, 11.5786
16777216, 256, 512, 11.577
16777216, 256, 1024, 11.5605
16777216, 512, 8, 12.7513
16777216, 512, 16, 11.9609
16777216, 512, 32, 11.6916
16777216, 512, 64, 11.6033
16777216, 512, 128, 11.5851
16777216, 512, 256, 11.5706
16777216, 512, 512, 11.5727
16777216, 512, 1024, 11.5727
16777216, 1024, 8, 12.4017
16777216, 1024, 16, 11.8107
16777216, 1024, 32, 11.6305
16777216, 1024, 64, 11.5797
16777216, 1024, 128, 11.5706
16777216, 1024, 256, 11.5707
16777216, 1024, 512, 11.5749
16777216, 1024, 1024, 11.5742
16777216, 2048, 8, 12.2576
16777216, 2048, 16, 11.7615
16777216, 2048, 32, 11.607
16777216, 2048, 64, 11.5843
16777216, 2048, 128, 11.58
16777216, 2048, 256, 11.5711
16777216, 2048, 512, 11.5669
16777216, 2048, 1024, 11.5837
16777216, 4096, 8, 12.2666
16777216, 4096, 16, 11.7496
16777216, 4096, 32, 11.615
16777216, 4096, 64, 11.5859
16777216, 4096, 128, 11.6037
16777216, 4096, 256, 11.5748
16777216, 4096, 512, 11.5793
16777216, 4096, 1024, 11.6294
16777216, 8192, 8, 12.2399
16777216, 8192, 16, 11.7617
16777216, 8192, 32, 11.6138
16777216, 8192, 64, 11.5977
16777216, 8192, 128, 11.6041
16777216, 8192, 256, 11.6004
16777216, 8192, 512, 11.6193
16777216, 8192, 1024, 11.7597
16777216, 16384, 8, 12.2728
16777216, 16384, 16, 11.8108
16777216, 16384, 32, 11.6333
16777216, 16384, 64, 11.6054
16777216, 16384, 128, 11.6309
16777216, 16384, 256, 11.6283
16777216, 16384, 512, 11.7449
16777216, 16384, 1024, 12.2513
16777216, 32768, 8, 12.3142
16777216, 32768, 16, 11.8769
16777216, 32768, 32, 11.7888
16777216, 32768, 64, 11.6832
16777216, 32768, 128, 11.6632
16777216, 32768, 256, 11.7505
16777216, 32768, 512, 12.1818
16777216, 32768, 1024, 13.1149
16777216, 65535, 8, 12.4285
16777216, 65535, 16, 12.0263
16777216, 65535, 32, 11.8017
16777216, 65535, 64, 11.746
16777216, 65535, 128, 11.7899
16777216, 65535, 256, 12.2092
16777216, 65535, 512, 13.1192
16777216, 65535, 1024, 14.9817
33554432, 8, 8, 105.582
33554432, 8, 16, 64.5313
33554432, 8, 32, 44.2462
33554432, 8, 64, 33.3641
33554432, 8, 128, 27.7995
33554432, 8, 256, 25.1212
33554432, 8, 512, 23.7316
33554432, 8, 1024, 23.1919
33554432, 16, 8, 63.8663
33554432, 16, 16, 43.3644
33554432, 16, 32, 33.2605
33554432, 16, 64, 27.8169
33554432, 16, 128, 25.1266
33554432, 16, 256, 23.7475
33554432, 16, 512, 23.1998
33554432, 16, 1024, 23.0558
33554432, 32, 8, 43.4281
33554432, 32, 16, 32.9319
33554432, 32, 32, 27.7935
33554432, 32, 64, 25.1432
33554432, 32, 128, 23.6984
33554432, 32, 256, 23.1726
33554432, 32, 512, 23.0159
33554432, 32, 1024, 23.0926
33554432, 64, 8, 33.2628
33554432, 64, 16, 27.7167
33554432, 64, 32, 25.1235
33554432, 64, 64, 23.729
33554432, 64, 128, 23.1306
33554432, 64, 256, 23.0323
33554432, 64, 512, 23.0948
33554432, 64, 1024, 23.04
33554432, 128, 8, 28.0778
33554432, 128, 16, 25.1185
33554432, 128, 32, 23.6736
33554432, 128, 64, 23.1415
33554432, 128, 128, 23.0066
33554432, 128, 256, 23.0749
33554432, 128, 512, 22.9933
33554432, 128, 1024, 22.9879
33554432, 256, 8, 25.4273
33554432, 256, 16, 23.7505
33554432, 256, 32, 23.104
33554432, 256, 64, 23.0111
33554432, 256, 128, 23.0775
33554432, 256, 256, 23.0046
33554432, 256, 512, 22.9761
33554432, 256, 1024, 22.9921
33554432, 512, 8, 25.4088
33554432, 512, 16, 23.8033
33554432, 512, 32, 23.2529
33554432, 512, 64, 23.0743
33554432, 512, 128, 23.0043
33554432, 512, 256, 23.0129
33554432, 512, 512, 22.985
33554432, 512, 1024, 22.9836
33554432, 1024, 8, 24.7002
33554432, 1024, 16, 23.4948
33554432, 1024, 32, 23.0826
33554432, 1024, 64, 23.007
33554432, 1024, 128, 22.9711
33554432, 1024, 256, 23.0072
33554432, 1024, 512, 23.0078
33554432, 1024, 1024, 22.9859
33554432, 2048, 8, 24.374
33554432, 2048, 16, 23.3903
33554432, 2048, 32, 23.0462
33554432, 2048, 64, 22.9988
33554432, 2048, 128, 23.0095
33554432, 2048, 256, 23.0089
33554432, 2048, 512, 23.0197
33554432, 2048, 1024, 22.9959
33554432, 4096, 8, 24.3519
33554432, 4096, 16, 23.3711
33554432, 4096, 32, 23.0839
33554432, 4096, 64, 22.9983
33554432, 4096, 128, 23.0107
33554432, 4096, 256, 23.0123
33554432, 4096, 512, 23.0145
33554432, 4096, 1024, 23.009
33554432, 8192, 8, 24.3058
33554432, 8192, 16, 23.3779
33554432, 8192, 32, 23.0508
33554432, 8192, 64, 23.0317
33554432, 8192, 128, 23.0173
33554432, 8192, 256, 23.0083
33554432, 8192, 512, 23.0234
33554432, 8192, 1024, 23.0783
33554432, 16384, 8, 24.3253
33554432, 16384, 16, 23.4273
33554432, 16384, 32, 23.1081
33554432, 16384, 64, 23.1852
33554432, 16384, 128, 23.0496
33554432, 16384, 256, 23.107
33554432, 16384, 512, 23.3814
33554432, 16384, 1024, 23.463
33554432, 32768, 8, 24.4713
33554432, 32768, 16, 23.4778
33554432, 32768, 32, 24.2497
33554432, 32768, 64, 26.9572
33554432, 32768, 128, 29.2729
33554432, 32768, 256, 30.4401
33554432, 32768, 512, 30.7709
33554432, 32768, 1024, 31.6982
33554432, 65535, 8, 31.7224
33554432, 65535, 16, 30.822
33554432, 65535, 32, 30.6757
33554432, 65535, 64, 30.4416
33554432, 65535, 128, 29.6935
33554432, 65535, 256, 29.745
33554432, 65535, 512, 24.2537
33554432, 65535, 1024, 26.0948
67108864, 8, 8, 217.025
67108864, 8, 16, 128.814
67108864, 8, 32, 88.3856
67108864, 8, 64, 67.5097
67108864, 8, 128, 62.087
67108864, 8, 256, 66.5099
67108864, 8, 512, 63.4259
67108864, 8, 1024, 63.1927
67108864, 16, 8, 143.454
67108864, 16, 16, 103.438
67108864, 16, 32, 68.5946
67108864, 16, 64, 65.0858
67108864, 16, 128, 67.2386
67108864, 16, 256, 64.1962
67108864, 16, 512, 63.7056
67108864, 16, 1024, 63.0329
67108864, 32, 8, 102.466
67108864, 32, 16, 80.9293
67108864, 32, 32, 70.4121
67108864, 32, 64, 63.757
67108864, 32, 128, 47.1961
67108864, 32, 256, 47.419
67108864, 32, 512, 45.8764
67108864, 32, 1024, 47.2556
67108864, 64, 8, 66.2934
67108864, 64, 16, 55.3011
67108864, 64, 32, 50.9426
67108864, 64, 64, 47.2071
67108864, 64, 128, 47.1865
67108864, 64, 256, 45.9065
67108864, 64, 512, 46.0089
67108864, 64, 1024, 47.0668
67108864, 128, 8, 55.9373
67108864, 128, 16, 50.0652
67108864, 128, 32, 48.0342
67108864, 128, 64, 46.1241
67108864, 128, 128, 46.7268
67108864, 128, 256, 46.0217
67108864, 128, 512, 45.831
67108864, 128, 1024, 47.0692
67108864, 256, 8, 50.6243
67108864, 256, 16, 47.3838
67108864, 256, 32, 47.2591
67108864, 256, 64, 45.872
67108864, 256, 128, 45.983
67108864, 256, 256, 46.9579
67108864, 256, 512, 45.8236
67108864, 256, 1024, 45.8018
67108864, 512, 8, 51.4625
67108864, 512, 16, 47.4642
67108864, 512, 32, 46.3206
67108864, 512, 64, 47.0373
67108864, 512, 128, 45.8604
67108864, 512, 256, 45.8331
67108864, 512, 512, 46.982
67108864, 512, 1024, 45.8071
67108864, 1024, 8, 49.3265
67108864, 1024, 16, 47.7193
67108864, 1024, 32, 46.0209
67108864, 1024, 64, 45.8514
67108864, 1024, 128, 47
67108864, 1024, 256, 45.8331
67108864, 1024, 512, 45.8161
67108864, 1024, 1024, 47.0136
67108864, 2048, 8, 48.6219
67108864, 2048, 16, 46.4981
67108864, 2048, 32, 46.8411
67108864, 2048, 64, 45.8616
67108864, 2048, 128, 45.8101
67108864, 2048, 256, 47.0869
67108864, 2048, 512, 45.7929
67108864, 2048, 1024, 45.8334
67108864, 4096, 8, 49.7827
67108864, 4096, 16, 46.5119
67108864, 4096, 32, 45.8969
67108864, 4096, 64, 47.0535
67108864, 4096, 128, 45.84
67108864, 4096, 256, 45.8381
67108864, 4096, 512, 47.0082
67108864, 4096, 1024, 45.8077
67108864, 8192, 8, 48.533
67108864, 8192, 16, 47.5558
67108864, 8192, 32, 45.943
67108864, 8192, 64, 45.8265
67108864, 8192, 128, 47.0581
67108864, 8192, 256, 45.8515
67108864, 8192, 512, 45.8593
67108864, 8192, 1024, 47.0211
67108864, 16384, 8, 48.5512
67108864, 16384, 16, 46.6216
67108864, 16384, 32, 46.9241
67108864, 16384, 64, 45.8812
67108864, 16384, 128, 45.8417
67108864, 16384, 256, 47.0654
67108864, 16384, 512, 45.8647
67108864, 16384, 1024, 46.0083
67108864, 32768, 8, 49.7631
67108864, 32768, 16, 46.6344
67108864, 32768, 32, 45.9731
67108864, 32768, 64, 47.061
67108864, 32768, 128, 45.8729
67108864, 32768, 256, 45.9398
67108864, 32768, 512, 47.1104
67108864, 32768, 1024, 46.6015
67108864, 65535, 8, 48.5553
67108864, 65535, 16, 47.7456
67108864, 65535, 32, 46.1056
67108864, 65535, 64, 45.9926
67108864, 65535, 128, 47.1934
67108864, 65535, 256, 46.0951
67108864, 65535, 512, 46.4989
67108864, 65535, 1024, 49.3698

Size, Blocks, Threads, Time
64, 1, 64, 0.0201088

Size, Blocks, Threads, Time

Size, Blocks, Threads, Time

Size, Blocks, Threads, Time

Size, Blocks, Threads, Time
64, 1, 64, 0.017088

Size, Blocks, Threads, Time

Size, Blocks, Threads, Time
64, 1, 64, 0.0242624

Size, Blocks, Threads, Time

Size, Blocks, Threads, Time

Size, Blocks, Threads, Time
1024, 2, 2, 0.052576
1024, 2, 4, 0.0319104
1024, 2, 8, 0.0253632
1024, 2, 16, 0.0205824
1024, 2, 32, 0.0179152
1024, 2, 64, 0.0180352
1024, 2, 128, 0.0169152
1024, 2, 256, 0.0156672
1024, 2, 512, 0.0165888
1024, 2, 1024, 0.01712
1024, 4, 2, 0.0326464
1024, 4, 4, 0.0225792
1024, 4, 8, 0.0205504
1024, 4, 16, 0.0187584
1024, 4, 32, 0.0175104
1024, 4, 64, 0.0163328
1024, 4, 128, 0.015776
1024, 4, 256, 0.0158912
1024, 4, 512, 0.0159936
1024, 4, 1024, 0.0162624
1024, 8, 2, 0.02448
1024, 8, 4, 0.0198016
1024, 8, 8, 0.0171968
1024, 8, 16, 0.0176256
1024, 8, 32, 0.0251712
1024, 8, 64, 0.0160192
1024, 8, 128, 0.0146624
1024, 8, 256, 0.01456
